"Tool Index (tool_index)","Preset Name (preset_name)","Type (tool_type)","Description (tool_description)","Diameter (tool_diameter)","Number (tool_number)","Unit (tool_unit)","Holder Description (holder_description)","Holder Product ID (holder_productId)","Holder Product Link (holder_productLink)","Holder Vendor (holder_vendor)","Abrasive Flow Rate (tool_abrasiveFlowRate)","Size (tool_adaptiveItemSize)","Orientation (tool_angle)","Tool Assembly Gauge Length (tool_assemblyGaugeLength)","Assist Gas (tool_assistGas)","Axial Distance (tool_axialDistance)","Bead Width (tool_beadWidth)","Tool Block Size (tool_block_adaptiveItemSize)","Tool Block Comment (tool_block_comment)","Tool Block Description (tool_block_description)","Tool Block Half Index (tool_block_isHalfIndex)","Tool Block Live (tool_block_live)","Tool Block Connection Type (tool_block_machineSideConnectionType)","Tool Block Maximum RPM (tool_block_maximumRotationalSpeed)","Tool Block Attachment points (tool_block_numberOfAttachmentPoints)","Tool Block Number of Tools (tool_block_numberOfTools)","Tool Block Orientation (tool_block_orientationType)","Tool Block Product ID (tool_block_productId)","Tool Block Product Link (tool_block_productLink)","Tool Block Station Number (tool_block_stationNumber)","Tool Block Vendor (tool_block_vendor)","Body Length (tool_bodyLength)","Break Control (tool_breakControl)","Chamfer Angle (tool_chamferAngle)","Chamfer Width (tool_chamferWidth)","Clamping (tool_clamping)","Clockwise Spindle Rotation (tool_clockwise)","Comment (tool_comment)","Compensation (tool_compensation)","Compensation Offset (tool_compensationOffset)","Coolant (tool_coolant)","Coolant Support (tool_coolantSupport)","Corner Radius (tool_cornerRadius)","Cross Section (tool_crossSection)","Cut Height (tool_cutHeight)","Cut Power (tool_cutPower)","Cutting Width (tool_cuttingWidth)","Auxiliary Gas Flow Rate (tool_depositingAuxiliaryGasFlowRate)","Carrier Gas Flow Rate (tool_depositingCarrierGasFlowRate)","Current (tool_depositingCurrent)","Power (tool_depositingPower)","Shield Gas Flow Rate (tool_depositingShieldGasFlowRate)","Voltage (tool_depositingVoltage)","Depth of Cut (tool_depthOfCut)","Diameter Offset (tool_diameterOffset)","End Angle (tool_endAngle)","End Cutting (tool_endCutting)","Cutting Feedrate (tool_feedCutting)","Cutting Feed per Revolution (tool_feedCuttingRel)","Depositing Feedrate (tool_feedDepositing)","Lead-In Feedrate (tool_feedEntry)","Lead-In Feed per Revolution (tool_feedEntryRel)","Lead-Out Feedrate (tool_feedExit)","Lead-Out Feed per Revolution (tool_feedExitRel)","Plunge Feed per Revolution (tool_feedPerRevolution)","Feed per Tooth (tool_feedPerTooth)","Plunge Feedrate (tool_feedPlunge)","Link Feedrate (tool_feedProbeLink)","Measure Feedrate (tool_feedProbeMeasure)","Ramp Feedrate (tool_feedRamp)","Retract Feedrate (tool_feedRetract)","Retract Feed per Revolution (tool_feedRetractPerRevolution)","Transition Feedrate (tool_feedTransition)","Wire Feedrate (tool_feedWire)","Flute Length (tool_fluteLength)","Use Opposite Edge (tool_grooveCompOppositeEdge)","Groove Width (tool_grooveWidth)","Hand (tool_hand)","Head Clearance (tool_headClearance)","Head Length (tool_headLength)","Tool Holder Gauge Length (tool_holderGaugeLength)","Head Length (tool_holderHeadLength)","Overall Length (tool_holderOverallLength)","Style (tool_holderType)","Angle (tool_insertAngle)","Insert size (tool_insertSize)","Size specified by (tool_insertSizeSpecificationMode)","Shape (tool_insertType)","Width (tool_insertWidth)","Internal Thread (tool_internalThread)","Half Index (tool_isHalfIndex)","Kerf Width (tool_kerfWidth)","Layer Thickness (tool_layerThickness)","Leading Angle (tool_leadingAngle)","Trailing edge length (tool_lengthNonCuttingEdge)","Length Offset (tool_lengthOffset)","Live Tool (tool_live)","Lower Radius (tool_lowerRadius)","Quality Control (tool_machineQualityControl)","Connection Type (tool_machineSideConnectionType)","Manual Tool Change (tool_manualToolChange)","Material (tool_material)","Maximum Diameter (tool_maximumCuttingDiameter)","Maximum RPM (tool_maximumRotationalSpeed)","Maximum Thread Pitch (tool_maximumThreadPitch)","Minimum Thread Pitch (tool_minimumThreadPitch)","Nozzle Diameter (tool_nozzleDiameter)","Attachment points (tool_numberOfAttachmentPoints)","Number of Flutes (tool_numberOfFlutes)","Number of Teeth (tool_numberOfTeeth)","Number of Tools (tool_numberOfTools)","Orientation (tool_orientationType)","Overall Length (tool_overallLength)","Pierce Height (tool_pierceHeight)","Pierce Power (tool_piercePower)","Pierce Time (tool_pierceTime)","Powder Flow Rate (tool_powderFlowRate)","Filter by Type (tool_presetMaterialCategory)","Maximum hardness (tool_presetMaterialMaximumHardness)","Minimum hardness (tool_presetMaterialMinimumHardness)","Filter by Search (tool_presetMaterialQuery)","Filter by hardness (tool_presetMaterialUseHardness)","Preset Program Number (tool_presetProgram)","Pressure (tool_pressure)","Product ID (tool_productId)","Product Link (tool_productLink)","Profile Radius (tool_profileRadius)","Ramp Angle (tool_rampAngle)","Ramp Spindle Speed (tool_rampSpindleSpeed)","Relief Angle (tool_reliefAngle)","Round Shank (tool_roundShank)","Flip (tool_shaftAxisAngle)","Shaft Diameter (tool_shaftDiameter)","Shank Height (tool_shankHeight)","Shank Width (tool_shankWidth)","Shoulder Diameter (tool_shoulderDiameter)","Shoulder Length (tool_shoulderLength)","Side Angle (tool_sideAngle)","Side Cutting (tool_sideCutting)","Spindle Speed (tool_spindleSpeed)","Stand-off Distance (tool_standoffDistance)","Station Number (tool_stationNumber)","Stepdown (tool_stepdown)","Stepover (tool_stepover)","Surface Speed (tool_surfaceSpeed)","Taper Angle (tool_taperAngle)","Tapered Type (tool_taperedType)","Thickness (tool_thickness)","Thread Pitch (tool_threadPitch)","Thread Profile Angle (tool_threadProfileAngle)","Thread Tip Radius (tool_threadTipRadius)","Thread Tip Type (tool_threadTipType)","Thread Tip Width (tool_threadTipWidth)","Tip Angle (tool_tipAngle)","Tip Diameter (tool_tipDiameter)","Tip Length (tool_tipLength)","Tip Offset (tool_tipOffset)","Tolerance (tool_tolerance)","Trailing Angle (tool_trailingAngle)","Turret (tool_turret)","Upper Radius (tool_upperRadius)","Use Constant Surface Speed (tool_useConstantSurfaceSpeed)","Use Feed per Revolution (tool_useFeedPerRevolution)","Vendor (tool_vendor)","Use Depth of Cut (use_tool_depthOfCut)","Use Preset Program Number (use_tool_presetProgram)","Use Stepdown (use_tool_stepdown)","Use Stepover (use_tool_stepover)","Shaft Segments (shaft_segments)","Holder Segments (holder_segments)","Tool Library Version (tool_library_version)","CSV_TOOLS_VERSION_1"
187,"Default preset","drill","13/32 (.406) HSS Drill",0.406,18,"inches","NBT30-SK13C-60","","","","","","",6.16531,"","","","","","","","","","","","","","","","","",4,false,"","","",true,"","",18,"flood","no","","","","","","","","","","","","",18,"","","","","","","","","",0.005,"",9.40817,"","","",40,0.0212581,"","",3.4,"","","","","",2.16531,"","","","","","","","","","","","","","",18,true,"","","",false,"hss","","","","","","",2,"","","",5.2,"","","","","all","","","",false,"","","D-84","","",2,"","","","",0.406,"","","",4,"","",1881.63,"","","","",200,"","","","","","","","",118,"","","","","",0,"","",false,"93","","",false,false,"","H1.377953 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
188,"AL","thread mill",".488 11-32 THREAD MILL",0.488,19,"inches","NBT30-SK13C-60","","","","","","",3.41531,"","","","","","","","","","","","","","","","","",1.25,false,"","","",true,"","",19,"flood","no","","","","","","","","","","","","",19,"","",20,"","",20,"",20,"",0.0115385,0.00153846,30,"","",20,"","",20,"",0.1,"","","","","",2.16532,"","","","","","","","","","","","","","",19,true,"","","",false,"carbide","","",0.085,0.0393701,"","",5,1,"","",3.5,"","","","","all","","","",false,"","","N-78","https://americanprecisionworks.adionsystems.com/procnc/tools/N/N-78$","",2,2600,"","","",0.5,"","",0.340776,0.95,"","",2600,"","","","",332.171,"","","",0.085,60,"","point","","","","","","","",0,"","","","LC87","","",false,false,"","H1.377953 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
189,"AL","spot drill","1/2 100DEG Spot Drill",0.5,5,"inches","NBT30-SK13C-120","","","","","","",6.22752,"","","","","","","","","","","","","","","","","",1.7,false,"","","",true,"","",5,"flood","no","","","","","","","","","","","","",5,"","",10.8862,"","",10.8862,"",10.8862,"",0.00499486,0.0025,10.875,"","",20,10.875,0.00499486,10.8862,"",1,"","","","","",4.52752,"","","","","","","","","","","","","","",5,true,"","","",false,"carbide","","","","","","",2,"","","",2.5,"","","","","all","","","",false,"","","O-133","https://americanprecisionworks.adionsystems.com/procnc/tools/O/O-133$","",2,"","","","",0.5,"","","",1,"","",2177.24,"","","","",285,"","","","","","","","",100,0.045,"","","","",0,"","",false,"LC-136","","",false,false,"","H3.740157 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
190,"AL","ball end mill","0.5 BALL EM 3FL 2.0LOC AL",0.5,10,"inches","NBT30-SK20C-90","","","","","","",5.66768,"","","","","","","","","","","","","","","","","",2.4,false,"","","",true,"","",10,"flood","no","","","","","","","","","","","","",10,"","",90,"","",90,"",90,"",0.00416667,0.0025,50,"","",80,"","",90,"",2,"","","","","",3.26768,"","","","","","","","","","","","","","",10,true,"","","",false,"carbide","","","","","","",3,"","","",4,"","","","","all","","","",false,"","","B-75","https://americanprecisionworks.adionsystems.com/procnc/tools/B/B-75$","",2,12000,"","","",0.5,"","",0.5,2,"","",12000,"","","","",1570.8,"","","","","","","","","","","","","","",0,"","","","LC84","","",false,false,"","H2.480315 U1.929134 L1.929134; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
190,"AL Finish","ball end mill","0.5 BALL EM 3FL 2.0LOC AL",0.5,10,"inches","NBT30-SK20C-90","","","","","","",5.66768,"","","","","","","","","","","","","","","","","",2.4,false,"","","",true,"","",10,"flood","no","","","","","","","","","","","","",10,"","",120,"","",120,"",120,"",0.00416667,0.00333333,50,"","",80,"","",120,"",2,"","","","","",3.26768,"","","","","","","","","","","","","","",10,true,"","","",false,"carbide","","","","","","",3,"","","",4,"","","","","all","","","",false,"","","B-75","https://americanprecisionworks.adionsystems.com/procnc/tools/B/B-75$","",2,12000,"","","",0.5,"","",0.5,2,"","",12000,"","","","",1570.8,"","","","","","","","","","","","","","",0,"","","","LC84","","",false,false,"","H2.480315 U1.929134 L1.929134; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
191,"AL","bull nose end mill","1/2 BULL .008R 1.85LOC Rougher",0.5,11,"inches","NBT30-SK20C-90","","","","","","",6.26768,"","","","","","","","","","","","","","","","","",3,false,"","","",true,"","",11,"flood tool","no",0.008,"","","","","","","","","","","",11,"","",200,"","",200,"",200,"",0.00416667,0.00555556,50,"","",75,"","",200,"",1.85,"","","","","",3.26768,"","","","","","","","","","","","","","",11,true,"","","",false,"carbide","","","","","","",3,"","","",4.25,"","","","","all","","","",false,"","","A-77","https://americanprecisionworks.adionsystems.com/procnc/tools/A/A-77$","",10,12000,"","","",0.5,"","",0.5,2.25,"","",12000,"","",0.9472,0.15,1570.8,"","","","","","","","","","","","","","",0,"","","","","","",true,true,"H0.500000 U0.500000 L0.500000","H2.480315 U1.929134 L1.929134; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
192,"SS","bull nose end mill","1/2 EM 6fl 1.LOC",0.5,16,"inches","NBT30-SK20C-90","","","","","","",4.40768,"","","","","","","","","","","","","","","","","",1.14,false,"","","",true,"","",16,"flood","no",0.03,"","","","","","","","","","","",16,"","",15,"","",15,"",15,"",0.00581776,0.000727221,20,"","",20,"","",15,"",1,"","","","","",3.26768,"","","","","","","","","","","","","","",16,true,"","","",false,"carbide","","","","","","",6,"","","",2.5,"","","","","all","","","",false,"","","A-29","https://americanprecisionworks.adionsystems.com/procnc/tools/A/A-29$","",2,3437.75,"","","",0.5,"","",0.5,1.1,"","",3437.75,"","","","",450,"","","","","","","","","","","","","","",0,"","","","LC-41","","",false,false,"","H2.480315 U1.929134 L1.929134; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
193,"AL","bull nose end mill","0.50 .125R BULL EM 3FL 2LOC",0.5,16,"inches","NBT30-SK13C-60","","","","","","",4.58531,"","","","","","","","","","","","","","","","","",2.42,false,"","","",true,"","",16,"flood","no",0.125,"","","","","","","","","","","",16,"","",100,"","",100,"",100,"",0.00416667,0.00277778,50,"","",80,"","",100,"",2,"","","","","",2.16532,"","","","","","","","","","","","","","",16,true,"","","",false,"carbide","","","","","","",3,"","","",4,"","","","","all","","","",false,"","","A-11","https://americanprecisionworks.adionsystems.com/procnc/tools/A/A-11$","",2,12000,"","","",0.5,"","",0.5,2,"","",12000,"","","","",1570.8,"","","","","","","","","","","","","","",0,"","","","LC15","","",false,false,"","H1.377953 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
194,"Default preset","bull nose end mill","1/2 Bullmill .125R  D26",0.5,16,"inches","NBT30-SK13C-150","","","Lindex nikken","","","",8.04988,"","","","","","","","","","","","","","","","","",2.42,false,"","","",true,"","",16,"flood","no",0.125,"","","","","","","","","","","",26,"","",100,"","",100,"",100,"",0.0109083,0.00545415,50,"","",80,"","",100,"",2,"","","","","",5.62988,"","","","","","","","","","","","","","",16,true,"","","",false,"hss","","","","","","",4,"","","",4,"","","","","all","","","",false,"","","A-11","","",2,4583.66,"","","",0.5,"","",0.5,2,"","",4583.66,"","","","",600,"","","","","","","","","","","","","","",0,"","","","Helical/MSC","","",false,false,"","H4.842520 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
195,"AL","spot drill","0.50 90DEG SPOT DRILL",0.5,17,"inches","NBT30-SK13C-120","","","","","","",6.02752,"","","","","","","","","","","","","","","","","",1.5,false,"","","",true,"","",17,"flood","no","","","","","","","","","","","","",17,"","",18,"","",18,"",18,"",0.00692308,0.00346154,18,"","",18,18,0.00692308,18,"",0.75,"","","","","",4.52752,"","","","","","","","","","","","","","",17,true,"","","",false,"carbide","","","","","","",2,"","","",4,"","","","","all","","","",false,"","","O-83","https://americanprecisionworks.adionsystems.com/procnc/tools/O/O-83$","",2,"","","","",0.5,"","","",0.8,"","",2600,"","","","",340.339,"","","","","","","","",90,0.0134,"","","","",0,"","",false,"LC92","","",false,false,"","H3.740157 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
195,"ST","spot drill","0.50 90DEG SPOT DRILL",0.5,17,"inches","NBT30-SK13C-120","","","","","","",6.02752,"","","","","","","","","","","","","","","","","",1.5,false,"","","",true,"","",17,"flood","no","","","","","","","","","","","","",17,"","",11.4592,"","",11.4592,"",11.4592,"",0.00575959,0.003,11,"","",18,11,0.00575959,11.4592,"",0.75,"","","","","",4.52752,"","","","","","","","","","","","","","",17,true,"","","",false,"carbide","","","","","","",2,"","","",4,"","","","","all","","","",false,"","","O-83","https://americanprecisionworks.adionsystems.com/procnc/tools/O/O-83$","",2,"","","","",0.5,"","","",0.8,"","",1909.86,"","","","",250,"","","","","","","","",90,0.0134,"","","","",0,"","",false,"LC92","","",false,false,"","H3.740157 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
196,"AL","spot drill","0.50 90DEG SPOT DRILL",0.5,17,"inches","NBT30-SK13C-120","","","","","","",6.02752,"","","","","","","","","","","","","","","","","",1.5,false,"","","",true,"","",17,"flood","no","","","","","","","","","","","","",17,"","",18,"","",18,"",18,"",0.00692308,0.00346154,18,"","",18,18,0.00692308,18,"",0.75,"","","","","",4.52752,"","","","","","","","","","","","","","",17,true,"","","",false,"carbide","","","","","","",2,"","","",4,"","","","","all","","","",false,"","","O-83","https://americanprecisionworks.adionsystems.com/procnc/tools/O/O-83$","",2,"","","","",0.5,"","","",0.8,"","",2600,"","","","",340.339,"","","","","","","","",90,0.0134,"","","","",0,"","",false,"LC92","","",false,false,"","H3.740157 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
197,"AL","flat end mill","1/2"" 3FL EM 2.LOC AL Bottom Holes D32",0.5,17,"inches","NBT30-SK13C-150","","","Lindex nikken","","","",7.92988,"","","","","","","","","","","","","","","","","",2.3,false,"","","",true,"","",17,"flood","no","","","","","","","","","","","","",32,"","",65.3172,"","",65.3172,"",65.3172,"",0.00688946,0.003,50,"","",50,"","",65.3172,"",2,"","","","","",5.62988,"","","","","","","","","","","","","","",17,true,"","","",false,"carbide","","","","","","",3,"","","",4,"","","","","all","","","",false,"","","A-138","https://americanprecisionworks.adionsystems.com/procnc/tools/A/A-138$","",2,7257.47,"","","",0.5,"","",0.5,2,"","",7257.47,"","","","",950,"","","","","","","","","","","","","","",0,"","","","LC-141","","",false,false,"","H4.842520 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
197,"AL SM BORE","flat end mill","1/2"" 3FL EM 2.LOC AL Bottom Holes D32",0.5,17,"inches","NBT30-SK13C-150","","","Lindex nikken","","","",7.92988,"","","","","","","","","","","","","","","","","",2.3,false,"","","",true,"","",17,"flood tool","no","","","","","","","","","","","","",32,"","",1.5,"","",1.5,"",1.5,"",0.005,5e-05,50,"","",2,"","",1.5,"",2,"","","","","",5.62988,"","","","","","","","","","","","","","",17,true,"","","",false,"carbide","","","","","","",3,"","","",4,"","","","","all","","","",false,"","","A-138","https://americanprecisionworks.adionsystems.com/procnc/tools/A/A-138$","",2,10000,"","","",0.5,"","",0.5,2,"","",10000,"","","","",1309,"","","","","","","","","","","","","","",0,"","","","LC-141","","",false,false,"","H4.842520 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
198,"AL","flat end mill","1/2"" 3FL EM 2.LOC AL FRONT HOLES D33",0.5,17,"inches","NBT30-SK13C-150","","","Lindex nikken","","","",7.92988,"","","","","","","","","","","","","","","","","",2.3,false,"","","",true,"","",17,"flood","no","","","","","","","","","","","","",33,"","",65.3172,"","",65.3172,"",65.3172,"",0.00688946,0.003,50,"","",50,"","",65.3172,"",2,"","","","","",5.62988,"","","","","","","","","","","","","","",17,true,"","","",false,"carbide","","","","","","",3,"","","",4,"","","","","all","","","",false,"","","A-138","https://americanprecisionworks.adionsystems.com/procnc/tools/A/A-138$","",2,7257.47,"","","",0.5,"","",0.5,2,"","",7257.47,"","","","",950,"","","","","","","","","","","","","","",0,"","","","LC-141","","",false,false,"","H4.842520 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
198,"AL SM BORE","flat end mill","1/2"" 3FL EM 2.LOC AL FRONT HOLES D33",0.5,17,"inches","NBT30-SK13C-150","","","Lindex nikken","","","",7.92988,"","","","","","","","","","","","","","","","","",2.3,false,"","","",true,"","",17,"flood tool","no","","","","","","","","","","","","",33,"","",1.5,"","",1.5,"",1.5,"",0.005,5e-05,50,"","",2,"","",1.5,"",2,"","","","","",5.62988,"","","","","","","","","","","","","","",17,true,"","","",false,"carbide","","","","","","",3,"","","",4,"","","","","all","","","",false,"","","A-138","https://americanprecisionworks.adionsystems.com/procnc/tools/A/A-138$","",2,10000,"","","",0.5,"","",0.5,2,"","",10000,"","","","",1309,"","","","","","","","","","","","","","",0,"","","","LC-141","","",false,false,"","H4.842520 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
199,"AL","flat end mill","1/2"" 3FL EM 2.LOC AL",0.5,17,"inches","NBT30-SK13C-120","","","","","","",6.82752,"","","","","","","","","","","","","","","","","",2.3,false,"","","",true,"","",17,"flood","no","","","","","","","","","","","","",17,"","",65.3172,"","",65.3172,"",65.3172,"",0.00688946,0.003,50,"","",50,"","",65.3172,"",2,"","","","","",4.52752,"","","","","","","","","","","","","","",17,true,"","","",false,"carbide","","","","","","",3,"","","",4,"","","","","all","","","",false,"","","A-138","https://americanprecisionworks.adionsystems.com/procnc/tools/A/A-138$","",2,7257.47,"","","",0.5,"","",0.5,2,"","",7257.47,"","","","",950,"","","","","","","","","","","","","","",0,"","","","LC-141","","",false,false,"","H3.740157 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
199,"AL SM BORE","flat end mill","1/2"" 3FL EM 2.LOC AL",0.5,17,"inches","NBT30-SK13C-120","","","","","","",6.82752,"","","","","","","","","","","","","","","","","",2.3,false,"","","",true,"","",17,"flood tool","no","","","","","","","","","","","","",17,"","",1.5,"","",1.5,"",1.5,"",0.005,5e-05,50,"","",2,"","",1.5,"",2,"","","","","",4.52752,"","","","","","","","","","","","","","",17,true,"","","",false,"carbide","","","","","","",3,"","","",4,"","","","","all","","","",false,"","","A-138","https://americanprecisionworks.adionsystems.com/procnc/tools/A/A-138$","",2,10000,"","","",0.5,"","",0.5,2,"","",10000,"","","","",1309,"","","","","","","","","","","","","","",0,"","","","LC-141","","",false,false,"","H3.740157 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
199,"AL FIN","flat end mill","1/2"" 3FL EM 2.LOC AL",0.5,17,"inches","NBT30-SK13C-120","","","","","","",6.82752,"","","","","","","","","","","","","","","","","",2.3,false,"","","",true,"","",17,"flood","no","","","","","","","","","","","","",17,"","",60,"","",60,"",60,"",0.00714286,0.00285714,50,"","",50,"","",60,"",2,"","","","","",4.52752,"","","","","","","","","","","","","","",17,true,"","","",false,"carbide","","","","","","",3,"","","",4,"","","","","all","","","",false,"","","A-138","https://americanprecisionworks.adionsystems.com/procnc/tools/A/A-138$","",2,7000,"","","",0.5,"","",0.5,2,"","",7000,"","","","",916.298,"","","","","","","","","","","","","","",0,"","","","LC-141","","",false,false,"","H3.740157 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
200,"AL","flat end mill","1/2"" 3FL EM 2.LOC AL",0.5,17,"inches","NBT30-SK13C-150","","","Lindex nikken","","","",7.92988,"","","","","","","","","","","","","","","","","",2.3,false,"","","",true,"","",17,"flood","no","","","","","","","","","","","","",17,"","",65.3172,"","",65.3172,"",65.3172,"",0.00688946,0.003,50,"","",50,"","",65.3172,"",2,"","","","","",5.62988,"","","","","","","","","","","","","","",17,true,"","","",false,"carbide","","","","","","",3,"","","",4,"","","","","all","","","",false,"","","A-138","https://americanprecisionworks.adionsystems.com/procnc/tools/A/A-138$","",2,7257.47,"","","",0.5,"","",0.5,2,"","",7257.47,"","","","",950,"","","","","","","","","","","","","","",0,"","","","LC-141","","",false,false,"","H4.842520 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
